index,artist,retrieved,genre
6583,Marie Davidson,https://en.wikipedia.org/wiki/Marie_Davidson,"['Electronic music', 'Techno', 'Minimal wave']"
6584,Janet Monach Patey,none,none
6585,Shakir Pichler,none,none
6586,David Cantor,none,none
6587,Joshua Ledet,https://en.wikipedia.org/wiki/Joshua_Ledet,"['Soul music', 'Gospel music', 'Contemporary R&amp;B']"
6588,Arvella Gray,https://en.wikipedia.org/wiki/Arvella_Gray,"['Blues', 'Folk music', 'Gospel music']"
6589,Bob Frank,https://en.wikipedia.org/wiki/Bob_Frank,['Folk music']
6590,Gaelle Adisson,https://en.wikipedia.org/wiki/Gaelle_Adisson,"['Deep house', 'Contemporary R&amp;B', 'Soul music', 'Dance music', 'Downtempo', 'Electronic music']"
6591,Meic Stevens,https://en.wikipedia.org/wiki/Meic_Stevens,"['Rock music', 'Folk rock', 'Folk music', 'Blues', 'Country music']"
6592,LeToya Luckett,https://en.wikipedia.org/wiki/LeToya_Luckett,"['Contemporary R&amp;B', 'Soul music']"
6593,Kim Hill,https://en.wikipedia.org/wiki/Kim_Hill_(singer),"['Contemporary Christian music', 'Country music']"
6594,Zoot Horn Rollo,https://en.wikipedia.org/wiki/Zoot_Horn_Rollo,"['Experimental rock', 'Rock music', 'Blues']"
6595,Terry Fell,https://en.wikipedia.org/wiki/Terry_Fell,"['Country music', 'Honky-tonk']"
6596,Scott Grimes,https://en.wikipedia.org/wiki/Scott_Grimes,"['Pop rock', 'Soft rock']"
6597,Zach Ashton,https://en.wikipedia.org/wiki/Zach_Ashton,"['Pop music', 'Acoustic music']"
6598,Wynn Varble,https://en.wikipedia.org/wiki/Wynn_Varble,['Country music']
6599,Harry McClintock,none,none
6600,Robert John,none,none
6601,Oleta Adams,https://en.wikipedia.org/wiki/Oleta_Adams,"['Gospel music', 'Soul music']"
6602,Thurzday,https://en.wikipedia.org/wiki/Thurzday,"['Hip hop music', 'Trip hop']"
6603,Reverend Oris Mays,none,none
6604,Ross D. Wyllie,https://en.wikipedia.org/wiki/Ross_D._Wyllie,[]
6605,Django Walker,none,none
6606,Harry Wayne Casey,https://en.wikipedia.org/wiki/Harry_Wayne_Casey,"['Disco', 'Blue-eyed soul', 'Pop music', 'Funk']"
6607,Mickey Jack Cones,https://en.wikipedia.org/wiki/Mickey_Jack_Cones,[]
6608,The Bullitts,https://en.wikipedia.org/wiki/The_Bullitts,"['Alternative rock', 'Hip hop music', 'Pop music', 'Contemporary R&amp;B', 'Electronica']"
6609,Émilie Simon,https://en.wikipedia.org/wiki/Émilie_Simon,"['Electronic music', 'Trip hop', 'Experimental music']"
6610,Christian Keyes,none,none
6611,Trent Harmon,https://en.wikipedia.org/wiki/Trent_Harmon,"['Country music', 'Pop music', 'Soul music']"
6612,Amanda-Jane Manning,none,none
6613,Jackie Lee Cochran,none,none
6614,Tanita Tikaram,https://en.wikipedia.org/wiki/Tanita_Tikaram,['Folk music']
6615,Blind John Davis,https://en.wikipedia.org/wiki/Blind_John_Davis,"['Blues', 'Boogie-woogie']"
6616,Alice Halstead,none,none
6617,Timothy B. Schmit,https://en.wikipedia.org/wiki/Timothy_B._Schmit,"['Rock music', 'Country rock', 'Soft rock', 'Hard rock']"
6618,Donna McKechnie,none,none
6619,Yves Montand,none,none
6620,Bill Sims,none,none
6621,Big Hawk,https://en.wikipedia.org/wiki/Big_Hawk,['Hip hop music']
6622,Sascha Paeth,https://en.wikipedia.org/wiki/Sascha_Paeth,"['Heavy metal music', 'Hard rock', 'Power metal', 'Symphonic metal', 'Progressive metal']"
6623,Gianni Mocchetti,https://en.wikipedia.org/wiki/Gianni_Mocchetti,"['Beat music', 'Experimental music', 'Progressive rock', 'Pop rock']"
6624,Guillemette Laurens,none,none
6625,Washed Out,https://en.wikipedia.org/wiki/Washed_Out,"['Chillwave', 'Synth-pop', 'Dream pop', 'Bedroom pop']"
6626,Janet Paschal,https://en.wikipedia.org/wiki/Janet_Paschal,"['Southern gospel', 'Inspirational music']"
6627,Craig Smith,https://en.wikipedia.org/wiki/Craig_Smith_(musician),[]
6628,Carlos Cavazo,https://en.wikipedia.org/wiki/Carlos_Cavazo,"['Glam metal', 'Hard rock']"
6629,Paul Laurence,https://en.wikipedia.org/wiki/Paul_Laurence,"['Contemporary R&amp;B', 'Soul music']"
6630,Todd Tamanend Clark,https://en.wikipedia.org/wiki/Todd_Tamanend_Clark,"['Avant-garde music', 'Psychedelic rock', 'Jazz fusion', 'Electronic music', 'Industrial music', 'Experimental rock', 'Native American music']"
6631,Lynn Hilary,https://en.wikipedia.org/wiki/Lynn_Hilary,"['Celtic music', 'Acoustic music', 'Classical music']"
6632,Sarah Ogan Gunning,none,none
6633,César Vidal,none,none
6634,Amy Allison,none,none
6635,Tommy Sands,none,none
6636,T. Corey Brennan,https://en.wikipedia.org/wiki/T._Corey_Brennan,['Alternative rock']
6637,Jared Wade,https://en.wikipedia.org/wiki/Jared_Wade,['Country music']
6638,Rayvon Owen,https://en.wikipedia.org/wiki/Rayvon_Owen,"['Contemporary R&amp;B', 'Pop music']"
6639,Barbara Ingram,https://en.wikipedia.org/wiki/Barbara_Ingram,"['R&amp;B music', 'Soul music', 'Funk', 'Funk rock']"
6640,Daniele Pace,none,none
6641,Jay Kay,https://en.wikipedia.org/wiki/Jay_Kay,"['Contemporary R&amp;B', 'Soul music', 'Alternative rock', 'Funk', 'Acid jazz']"
6642,Danny Brown,https://en.wikipedia.org/wiki/Danny_Brown,['Alternative hip hop']
6643,Minnie Driver,none,none
6644,Martin Delray,https://en.wikipedia.org/wiki/Martin_Delray,['Country music']
6645,Shannon Chan-Kent,none,none
6646,MC Ride,https://en.wikipedia.org/wiki/MC_Ride,"['Industrial hip hop', 'Hardcore Punk', 'Experimental music', 'Electronic music']"
6647,Maura O'Connell,https://en.wikipedia.org/wiki/Maura_O'Connell,['Folk music']
6648,Martin Walkyier,https://en.wikipedia.org/wiki/Martin_Walkyier,"['Heavy metal music', 'Folk metal', 'Thrash metal']"
6649,Al Di Meola,https://en.wikipedia.org/wiki/Al_Di_Meola,"['Jazz', 'Jazz fusion', 'World music', 'World fusion']"
6650,Sonny Curtis,https://en.wikipedia.org/wiki/Sonny_Curtis,['Country music']
6651,Edna Gallmon Cooke,https://en.wikipedia.org/wiki/Edna_Gallmon_Cooke,['Gospel music']
6652,Rod Stewart,https://en.wikipedia.org/wiki/Rod_Stewart,"['Rock music', 'Pop music', 'Blue-eyed soul', 'Blues rock', 'Folk rock', 'Soft rock']"
6653,Shilpa Narayan,https://en.wikipedia.org/wiki/Shilpa_Narayan,"['Electro (music)', 'Electronic dance music', 'Pop rock', 'RnB']"
6654,Athena Cage,https://en.wikipedia.org/wiki/Athena_Cage,[]
6655,Edna Savage,https://en.wikipedia.org/wiki/Edna_Savage,['Traditional pop music']
6656,Christy Carlson Romano,https://en.wikipedia.org/wiki/Christy_Carlson_Romano,['Pop music']
6657,Randall Bramblett,https://en.wikipedia.org/wiki/Randall_Bramblett,"['Folk rock', 'Pop music', 'Acoustic music', 'Adult album alternative']"
6658,Patricia Bredin,none,none
6659,Mindy McCready,https://en.wikipedia.org/wiki/Mindy_McCready,['Country music']
6660,Florence Warner,none,none
6661,Anna Held,none,none
6662,Craig Abaya,https://en.wikipedia.org/wiki/Craig_Abaya,"['Alternative rock', 'Rock and roll', 'Grunge', 'Heavy metal music', 'Americana (music)', 'Neo-classical music']"
6663,Austin Shaw,none,none
6664,Denzel Curry,https://en.wikipedia.org/wiki/Denzel_Curry,"['Hip hop music', 'Trap music (hip hop)', 'Hardcore hip hop', 'Punk rap', 'Industrial hip hop']"
6665,Jasmine Sandlas,https://en.wikipedia.org/wiki/Jasmine_Sandlas,"['R&amp;B', 'Hindustani classical music', 'Pop music', 'Folk music of Punjab']"
6666,Nathan Larson,https://en.wikipedia.org/wiki/Nathan_Larson,"['Experimental Music', 'Film score', 'Alternative Rock']"
6667,Johnny A.,https://en.wikipedia.org/wiki/Johnny_A.,"['Instrumental rock', 'Jazz', 'Blues']"
6668,Sam Smith,https://en.wikipedia.org/wiki/Sam_Smith,"['Pop music', 'Soul music', 'Pop-soul']"
6669,Pepe Guízar,none,none
6670,David Crosby,https://en.wikipedia.org/wiki/David_Crosby,"['Rock music', 'Folk music', 'Jazz music']"
6671,Shiva,https://en.wikipedia.org/wiki/Shiva_(singer),['House music']
6672,Mike Henry,none,none
6673,Aviad Cohen,none,none
6674,Norma Jean,https://en.wikipedia.org/wiki/Norma_Jean_(singer),['Country music']
6675,James Leroy,none,none
6676,Bill Priddle,https://en.wikipedia.org/wiki/Bill_Priddle,"['Indie rock', 'Pop punk', 'Alternative rock', 'Experimental rock', 'Art rock', 'Shoegazing']"
6677,Greg Holland,https://en.wikipedia.org/wiki/Greg_Holland_(musician),['Country music']
6678,Jaye P. Morgan,none,none
6679,Anna Cyzon,none,none
6680,John Rocca,https://en.wikipedia.org/wiki/John_Rocca,"['House music', 'Post-disco', 'Freestyle music', 'Electro (music)']"
6681,Lee Mavers,https://en.wikipedia.org/wiki/Lee_Mavers,"['Alternative rock', 'Rock and roll']"
6682,Lea Michele,https://en.wikipedia.org/wiki/Lea_Michele,"['Broadway theatre', 'Pop music', 'Vocal music']"
6683,Molly Johnson,https://en.wikipedia.org/wiki/Molly_Johnson,"['Jazz', 'Rock music', 'Pop music']"
6684,Clyde Carson,https://en.wikipedia.org/wiki/Clyde_Carson,['Hip hop music']
6685,Phyllis Sinclair,none,none
6686,Gene Watson,https://en.wikipedia.org/wiki/Gene_Watson,['Country music']
6687,Debbie Harry,https://en.wikipedia.org/wiki/Debbie_Harry,"['Rock music', 'New wave music', 'Punk rock', 'Disco', 'Pop music']"
6688,Ian McCulloch,https://en.wikipedia.org/wiki/Ian_McCulloch_(singer),"['Post-punk', 'New wave music', 'Neo-psychedelia', 'Alternative rock']"
6689,Holly Golightly,none,none
6690,Mike Love,https://en.wikipedia.org/wiki/Mike_Love,"['Rock music', 'Pop music']"
6691,Claire Roche,none,none
6692,John Gorka,https://en.wikipedia.org/wiki/John_Gorka,['Folk music']
6693,Glenn Schwartz,https://en.wikipedia.org/wiki/Glenn_Schwartz,"['Blues', 'Rhythm and blues']"
6694,Busdriver,https://en.wikipedia.org/wiki/Busdriver,['Hip hop music']
6695,Asher Roth,https://en.wikipedia.org/wiki/Asher_Roth,"['Hip hop music', 'Alternative hip hop']"
6696,Cassadee Pope,https://en.wikipedia.org/wiki/Cassadee_Pope,"['Country pop', 'Pop rock', 'Power pop', 'Pop punk', 'Emo pop']"
6697,George Lamond,https://en.wikipedia.org/wiki/George_Lamond,"['Pop music', 'Dance music', 'Freestyle music', 'Salsa music']"
6698,Charlie Ross,none,none
6699,Barry Bales,none,none
6700,Jerome Harris,none,none
6701,Colleen Green,https://en.wikipedia.org/wiki/Colleen_Green,"['Indie pop', 'Lo-fi music', 'Noise pop', 'Pop punk']"
6702,K. C. Douglas,https://en.wikipedia.org/wiki/K._C._Douglas,['Blues']
6703,Billy Rancher,none,none
6704,Enrico Chapela,none,none
6705,Mandy Ventrice,https://en.wikipedia.org/wiki/Mandy_Ventrice,['Pop music']
6706,Ettore Salati,https://en.wikipedia.org/wiki/Ettore_Salati,"['Progressive rock', 'Instrumental rock', 'Jazz fusion']"
6707,Pepeu Gomes,https://en.wikipedia.org/wiki/Pepeu_Gomes,"['Brazilian rock', 'Psychedelic rock', 'Samba rock', 'Música popular brasileira']"
6708,Tim Rushlow,https://en.wikipedia.org/wiki/Tim_Rushlow,"['Country music', 'Big Band music']"
6709,Charles Collette,none,none
6710,Jack Scott,https://en.wikipedia.org/wiki/Jack_Scott_(singer),"['Rock and roll', 'Rockabilly']"
6711,Manu Lanvin,https://en.wikipedia.org/wiki/Manu_Lanvin,['Blues rock']
6712,Antje Duvekot,https://en.wikipedia.org/wiki/Antje_Duvekot,"['Folk music', 'Pop music']"
6713,Ray Cummins,none,none
6714,Gene Allison,none,none
6715,Montéhus,none,none
6716,Adam Rickitt,none,none
6717,Doreen Taylor,https://en.wikipedia.org/wiki/Doreen_Taylor,['Adult contemporary music']
6718,Carol Grimes,none,none
6719,Alfunction,https://en.wikipedia.org/wiki/Alfunction,"['Hard rock', 'Punk rock', 'Hip hop music', 'Thrash metal']"
6720,Brian O'Connor,none,none
6721,Luigi Castellacci,none,none
6722,Birgit Nilsson,none,none
6723,Long John Baldry,https://en.wikipedia.org/wiki/Long_John_Baldry,"['Blues', 'Blues rock', 'Folk rock']"
6724,Jo Ann Tolley,none,none
6725,Marissa Nadler,https://en.wikipedia.org/wiki/Marissa_Nadler,"['Folk music', 'Indie folk', 'Indie rock', 'Dream pop', 'Ambient music', 'Black metal', 'Americana (music)']"
6726,Phil Lesh,https://en.wikipedia.org/wiki/Phil_Lesh,['Rock music']
6727,Barry Hughes,none,none
6728,Susan Moonsie,https://en.wikipedia.org/wiki/Susan_Moonsie,"['Soul music', 'Rhythm and blues', 'Disco', 'Funk', 'New wave music']"
6729,Jane Green,none,none
6730,Eli Cook,https://en.wikipedia.org/wiki/Eli_Cook_(musician),"['Blues', 'Blues rock']"
6731,Powell St. John,none,none
6732,Joanne Catherall,https://en.wikipedia.org/wiki/Joanne_Catherall,"['Synth-pop', 'New wave music', 'Electronic music']"
6733,Jim Jones,https://en.wikipedia.org/wiki/Jim_Jones_(musician),"['Rock and roll', 'Garage rock revival', 'Punk blues', 'Garage punk (fusion genre)']"
6734,Karl Denver,https://en.wikipedia.org/wiki/Karl_Denver,[]
6735,Johnny Bond,https://en.wikipedia.org/wiki/Johnny_Bond,['Country music']
6736,Billy Lewis Jr,none,none
6737,Barbra Streisand,https://en.wikipedia.org/wiki/Barbra_Streisand,"['Broadway theatre', 'Traditional pop music', 'Disco']"
6738,Christoffer Hiding,none,none
6739,Ainjel Emme,none,none
6740,Kennedy Jones,none,none
6741,Daniella Pavicic,none,none
6742,Emily Elbert,https://en.wikipedia.org/wiki/Emily_Elbert,"['Folk music', 'Soul music', 'Jazz', 'Pop music']"
6743,Mike Hovancsek,none,none
6744,Del Reeves,https://en.wikipedia.org/wiki/Del_Reeves,['Country music']
6745,Joel Douek,none,none
6746,Mary Lou Turner,none,none
6747,Bilal Salaam,https://en.wikipedia.org/wiki/Bilal_Salaam,"['Experimental music', 'Soul music']"
6748,Dylan Hicks,none,none
6749,Limmie Snell,https://en.wikipedia.org/wiki/Limmie_Snell,"['Rhythm and blues', 'Soul music']"
6750,Nancy Hower,none,none
6751,Austin Carlile,https://en.wikipedia.org/wiki/Austin_Carlile,"['Metalcore', 'Nu metal', 'Post-hardcore', 'Electronicore']"
6752,David Watson,none,none
6753,John Hiatt,https://en.wikipedia.org/wiki/John_Hiatt,"['Heartland rock', 'Blues rock', 'Folk rock', 'Country music', 'Americana (music)']"
6754,Dean Ween,https://en.wikipedia.org/wiki/Dean_Ween,"['Alternative rock', 'Experimental rock', 'Neo-psychedelia', 'Hard rock', 'Lo-fi music']"
6755,Emily Luther,none,none
6756,Elzhi,https://en.wikipedia.org/wiki/Elzhi,['Hip hop music']
6757,David Hasselhoff,none,none
6758,Paul Waaktaar-Savoy,https://en.wikipedia.org/wiki/Paul_Waaktaar-Savoy,"['Synthpop', 'New wave music', 'Alternative rock']"
6759,A. J. Masters,https://en.wikipedia.org/wiki/A._J._Masters,['Country music']
6760,Gladys Moncrieff,https://en.wikipedia.org/wiki/Gladys_Moncrieff,"['Musical theatre', 'Opera']"
6761,Shawn Camp,https://en.wikipedia.org/wiki/Shawn_Camp_(musician),"['Country music', 'Bluegrass music', 'Americana (music)']"
6762,Neal Tiemann,https://en.wikipedia.org/wiki/Neal_Tiemann,"['Alternative rock', 'Post-grunge', 'Hard rock', 'Groove metal', 'Melodic death metal']"
6763,Virginia Martin,none,none
6764,Danny O'Reilly,https://en.wikipedia.org/wiki/Danny_O'Reilly,"['Rock music', 'Indie rock', 'Alternative rock']"
6765,JT Hodges,https://en.wikipedia.org/wiki/JT_Hodges,['Country music']
6766,King B,none,none
6767,Ferdinand Richard,https://en.wikipedia.org/wiki/Ferdinand_Richard,['Avant-rock']
6768,Monica Richards,none,none
6769,Cappadonna,https://en.wikipedia.org/wiki/Cappadonna,['Hip hop music']
6770,Ray Parker Jr.,https://en.wikipedia.org/wiki/Ray_Parker_Jr.,"['Contemporary R&amp;B', 'Pop music']"
6771,Lisa Loeb,https://en.wikipedia.org/wiki/Lisa_Loeb,"['Pop music', 'Rock music', ""Children's music""]"
6772,Y. Bhekhirst,https://en.wikipedia.org/wiki/Y._Bhekhirst,['Outsider music']
6773,Rich Dodson,https://en.wikipedia.org/wiki/Rich_Dodson,[]
6774,Adele Leigh,none,none
6775,Donald Peers,none,none
6776,Donavon Frankenreiter,https://en.wikipedia.org/wiki/Donavon_Frankenreiter,"['Soft rock', 'Surf rock']"
6777,Terri Allard,https://en.wikipedia.org/wiki/Terri_Allard,"['Folk music', 'Country music']"
6778,Corey Jackson,none,none
6779,Derrick C. Brown,none,none
6780,Alex Vega,https://en.wikipedia.org/wiki/Alex_Vega,"['Gothic metal', 'Doom metal', 'Industrial rock', 'Alternative rock', 'Industrial metal', 'Synthpop', 'Neofolk', 'Electronic music']"
6781,Gabriel Wilson,https://en.wikipedia.org/wiki/Gabriel_Wilson,"['Contemporary worship music', 'Christian rock', 'Folk music', 'Indie rock', 'Indie folk', 'Folk rock', 'Roots rock']"
6782,Nathan Cavaleri,https://en.wikipedia.org/wiki/Nathan_Cavaleri,"['Rock music', 'Hard rock', 'Blues', 'Blues rock', 'Alternative rock']"
6783,Moos,https://en.wikipedia.org/wiki/Moos_(singer),"['Soul music', 'R&amp;B', 'Funk']"
6784,Alex Roots,https://en.wikipedia.org/wiki/Alex_Roots,[]
6785,Binnie Hale,none,none
6786,James McMurtry,https://en.wikipedia.org/wiki/James_McMurtry,"['Roots rock', 'Folk rock', 'Alternative country', 'Americana (music)']"
6787,Alexa Vega,none,none
6788,Dimitri Illarionov,none,none
6789,C. B. Hudson,https://en.wikipedia.org/wiki/C._B._Hudson,"['Alternative rock', 'Art rock']"
6790,April Meservy,https://en.wikipedia.org/wiki/April_Meservy,"['Pop music', 'Folk music']"
6791,Denny Dias,https://en.wikipedia.org/wiki/Denny_Dias,"['Rock music', 'Jazz']"
6792,John Michael Talbot,https://en.wikipedia.org/wiki/John_Michael_Talbot,['Contemporary Christian music']
6793,Dominique Leurquin,https://en.wikipedia.org/wiki/Dominique_Leurquin,"['Power metal', 'Symphonic metal']"
6794,Toni Tennille,https://en.wikipedia.org/wiki/Toni_Tennille,['Pop music']
6795,Black Ace,https://en.wikipedia.org/wiki/Black_Ace,"['Texas blues', 'Country blues']"
6796,Chris Thomas King,https://en.wikipedia.org/wiki/Chris_Thomas_King,"['Blues', 'Rhythm and blues', 'Hip hop music', 'Rapping']"
6797,Bo Bice,https://en.wikipedia.org/wiki/Bo_Bice,"['Southern rock', 'Hard rock', 'Country rock']"
6798,Sierra Kay,https://en.wikipedia.org/wiki/Sierra_Kay,"['Alternative rock', 'Experimental rock']"
6799,Keith Palmer,https://en.wikipedia.org/wiki/Keith_Palmer_(singer),['Country music']
6800,Joe Perkins,none,none
6801,Auburn,https://en.wikipedia.org/wiki/Auburn_(singer),"['Pop music', 'Contemporary R&amp;B', 'Hip hop music', 'Urban contemporary']"
6802,Toni Fisher,none,none
6803,Terry Venables,none,none
6804,Westside Gunn,https://en.wikipedia.org/wiki/Westside_Gunn,['Hip hop music']
6805,Jason Moss,https://en.wikipedia.org/wiki/Jason_Moss_(musician),"['Swing revival', 'Ska', 'Hard rock']"
6806,Robin Goldwasser,https://en.wikipedia.org/wiki/Robin_Goldwasser,['Alternative rock']
6807,Wallace Arthur Sabin,none,none
6808,Pusha T,https://en.wikipedia.org/wiki/Pusha_T,['Hip hop music']
6809,Don Cherry,https://en.wikipedia.org/wiki/Don_Cherry_(singer),"['Big band', 'Traditional pop music']"
6810,A.D.O.R.,https://en.wikipedia.org/wiki/A.D.O.R.,['Hip hop music']
6811,Myra Molloy,https://en.wikipedia.org/wiki/Myra_Molloy,"['Pop music', 'Crossover music']"
6812,Mike Sanchez,https://en.wikipedia.org/wiki/Mike_Sanchez,"['Rhythm and blues', ""Rock 'n' roll"", 'Boogie woogie', 'Blues', 'Rockabilly']"
6813,Emmy Rossum,none,none
6814,Shaznay Lewis,https://en.wikipedia.org/wiki/Shaznay_Lewis,"['Contemporary R&amp;B', 'Pop music', 'Dance music', 'Hip hop music', 'Soul music']"
6815,Paul Personne,https://en.wikipedia.org/wiki/Paul_Personne,['Blues']
6816,Paul Dresser,none,none
6817,Ray J,https://en.wikipedia.org/wiki/Ray_J,"['Contemporary R&amp;B', 'Hip hop music', 'Pop music']"
6818,Henri Garat,none,none
6819,Marie-Lynn Hammond,none,none
6820,Cuba Gooding Sr.,none,none
6821,Zella Day,https://en.wikipedia.org/wiki/Zella_Day,['Indie pop']
6822,Claire Pichet,none,none
6823,Nick Graham,none,none
6824,Joey Gregorash,https://en.wikipedia.org/wiki/Joey_Gregorash,['Rock and roll']
6825,Maradja,https://en.wikipedia.org/wiki/Maradja,[]
6826,Freddie Gorman,https://en.wikipedia.org/wiki/Freddie_Gorman,['Rhythm and blues']
6827,Maxine Brown,none,none
6828,Erin Hamilton,https://en.wikipedia.org/wiki/Erin_Hamilton,"['Dance music', 'House music']"
6829,Gerhard Egger Mostrocker,none,none
6830,Nigel Rogers,none,none
6831,Zoë Badwi,https://en.wikipedia.org/wiki/Zoë_Badwi,"['Dance-pop', 'House music']"
6832,Cloé Vidiane,none,none
6833,Bradley Skaught,https://en.wikipedia.org/wiki/Bradley_Skaught,"['Indie rock', 'Power pop']"
6834,Dominic Chianese,none,none
6835,Pam Rose,https://en.wikipedia.org/wiki/Pam_Rose,['Country music']
6836,John Popper,https://en.wikipedia.org/wiki/John_Popper,"['Blues rock', 'Alternative rock', 'Jam band']"
6837,Roshana Hosseini,https://en.wikipedia.org/wiki/Roshana_Hosseini,[]
