,artist,gender,category,retrieved,genre
1251,Brian Vollmer,male,Canadian_male_singers,Brian Vollmer,['old-time fiddle']
1252,Brian Wilson,male,American_male_guitarists,Brian Wilson,"['baroque pop', 'sunshine pop']"
1253,Briana Cuoco,female,American_female_singers,Briana Cuoco,['deep talent show']
1254,Briana Marela,female,American_female_singers,Briana Marela,['oakland indie']
1255,Briana Scott,female,American_female_singers,Briana Scott,['praise']
1256,Brianna Perry,female,African-American_female_singer-songwriters,Brianna Perry,"['hip pop', 'miami hip hop']"
1257,Brice Long,male,American_country_singers,Brice Long,['deep contemporary country']
1258,Bridget St John,female,English_female_singers,Bridget St John,"['british folk', 'psychedelic folk', 'traditional folk']"
1259,Bridgit Mendler,female,American_female_pop_singers,Bridgit Mendler,"['dance pop', 'pop', 'post-teen pop', 'social media pop', 'viral pop']"
1260,Bridie Gallagher,female,Irish_female_singers,Bridie Gallagher,['irish country']
1261,Brigitte Bardot,female,French_female_singers,Brigitte Bardot,"['chanson', 'lounge', 'ye ye']"
1262,Brigitte Fontaine,female,French_female_singers,Brigitte Fontaine,"['chanson', 'french rock', 'laboratorio']"
1263,Brika,female,American_female_singer-songwriters,Brika,"['art pop', 'miami indie', 'vapor soul']"
1264,Brisco,male,African-American_male_rappers,Brisco,"['dirty south rap', 'miami hip hop', 'southern hip hop', 'trap']"
1265,Brita Borg,female,Swedish_female_singers,Brita Borg,['vintage swedish pop']
1266,Britney Spears,female,American_female_pop_singers,Britney Spears,"['dance pop', 'pop', 'pop rap', 'post-teen pop']"
1267,Britt Nicole,female,American_female_rock_singers,Britt Nicole,"['ccm', 'cedm', 'christian alternative rock', 'christian music', 'christian pop', 'worship']"
1268,Britta Persson,female,Swedish_female_singers,Britta Persson,['swedish singer-songwriter']
1269,Brittany Howard,female,American_female_guitarists,Brittany Howard,"['modern blues rock', 'neo soul']"
1270,Brittany Murphy,female,American_female_singers,Brittany Murphy,['hollywood']
1271,Brock Zeman,male,Canadian_male_singers,Brock Zeman,['canadian country']
1272,Broderick Smith,male,English_male_singers,Broderick Smith,['australian singer-songwriter']
1273,Brolle,male,Swedish_male_singers,Brolle,"['europop', 'swedish alternative rock', 'swedish pop']"
1274,Bronagh Gallagher,female,Irish_female_singers,Bronagh Gallagher,['irish rock']
1275,Bronx Style Bob,male,African-American_male_rappers,Bronx Style Bob,['bronx hip hop']
1276,Brook Benton,male,American_crooners,Brook Benton,"['adult standards', 'brill building pop', 'motown', 'rhythm and blues', 'rock-and-roll', 'soul', 'southern soul']"
1277,Brook Pridemore,male,American_male_singers,Brook Pridemore,['folk punk']
1278,Brooke Annibale,female,American_female_guitarists,Brooke Annibale,['pop folk']
1279,Brooke Candy,female,American_female_pop_singers,Brooke Candy,"['art pop', 'dance pop', 'electropop', 'escape room', 'hyperpop', 'lgbtq+ hip hop', 'pop', 'strut', 'trap queen']"
1280,Brooke Eden,female,American_female_singers,Brooke Eden,"['contemporary country', 'country pop']"
1281,Brooke Fraser,female,New_Zealand_female_pop_singers,Brooke Fraser,"['nz christian', 'nz pop', 'worship']"
1282,Brooke Hogan,female,American_female_pop_singers,Brooke Hogan,"['dance pop', 'post-teen pop']"
1283,Brooke Valentine,female,African-American_female_singer-songwriters,Brooke Valentine,"['deep pop r&b', 'hip pop', 'r&b', 'urban contemporary']"
1284,Brooke Waggoner,female,American_female_singer-songwriters,Brooke Waggoner,['acoustic pop']
1285,Brooke White,female,American_female_guitarists,Brooke White,['idol']
1286,Brooks Williams,male,American_male_guitarists,Brooks Williams,['fingerstyle']
1287,Brother Ali,male,American_male_rappers,Brother Ali,"['abstract hip hop', 'alternative hip hop', 'conscious hip hop', 'hip hop', 'minnesota hip hop', 'underground rap']"
1288,Brownie McGhee,male,American_male_guitarists,Brownie McGhee,"['acoustic blues', 'blues', 'country blues', 'piedmont blues', 'traditional blues']"
1289,Brownstone,female,African-American_female_singers,Brownstone,"['girl group', 'hip pop', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']"
1290,Bruce Bouillet,male,American_male_guitarists,Bruce Bouillet,"['metal guitar', 'neo classical metal', 'shred']"
1291,Bruce Carroll,male,American_male_singers,Bruce Carroll,['deep christian rock']
1292,Bruce Channel,male,American_male_singer-songwriters,Bruce Channel,['rock-and-roll']
1293,Bruce Cockburn,male,Canadian_male_singers,Bruce Cockburn,"['canadian folk', 'canadian singer-songwriter', 'classic canadian rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'roots rock', 'singer-songwriter', 'traditional folk']"
1294,Bruce Dickinson,male,English_male_singers,Bruce Dickinson,"['album rock', 'hard rock', 'metal', 'power metal', 'progressive metal', 'rock', 'speed metal']"
1295,Bruce Forman,male,American_male_guitarists,Bruce Forman,['jazz guitar']
1296,Bruce Foxton,male,Male_new_wave_singers,Bruce Foxton,['deep new wave']
1297,Bruce Guthro,male,Canadian_male_singers,Bruce Guthro,['canadian country']
1298,Bruce Hornsby,male,American_country_singers,Bruce Hornsby,"['album rock', 'folk', 'folk rock', 'heartland rock', 'mellow gold', 'piano rock', 'pop rock', 'soft rock']"
1299,Bruce Langhorne,male,American_male_guitarists,Bruce Langhorne,['cosmic american']
1300,Bruce Molsky,male,American_male_guitarists,Bruce Molsky,"['appalachian folk', 'bluegrass', 'modern old-time', 'old-time', 'old-time fiddle', 'progressive bluegrass', 'string band', 'traditional folk']"
1301,Bruce Robison,male,American_country_singers,Bruce Robison,"['alternative country', 'austin americana', 'roots americana', 'texas country']"
1302,Bruce Springsteen,male,American_male_guitarists,Bruce Springsteen,"['classic rock', 'heartland rock', 'mellow gold', 'permanent wave', 'rock', 'singer-songwriter', 'soft rock']"
1303,Bruce Woolley,male,English_male_singers,Bruce Woolley,['theremin']
1304,Bruno Mars,male,American_male_singer-songwriters,Bruno Mars,"['dance pop', 'pop', 'post-teen pop']"
1305,Bruno Pelletier,male,Canadian_male_singers,Bruno Pelletier,['french pop']
1306,Bryan Adams,male,Canadian_male_singers,Bryan Adams,"['album rock', 'canadian pop', 'canadian singer-songwriter', 'classic canadian rock', 'heartland rock', 'mellow gold', 'pop rock', 'rock', 'soft rock']"
1307,Bryan Art,male,Male_guitarists,Bryan Art,['reggae fusion']
1308,Bryan Ferry,male,English_male_singers,Bryan Ferry,"['album rock', 'art pop', 'art rock', 'classic uk pop', 'dance rock', 'glam rock', 'melancholia', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'soft rock']"
1309,Bryan Greenberg,male,American_male_singer-songwriters,Bryan Greenberg,['oth indie']
1310,Bryan Lee,male,American_male_guitarists,Bryan Lee,['blues']
1311,Bryan Sutton,male,American_country_singers,Bryan Sutton,"['bluegrass', 'instrumental bluegrass', 'old-time', 'progressive bluegrass']"
1312,Bryan White,male,American_country_singers,Bryan White,"['country', 'oklahoma country']"
1313,Bryce Dessner,male,American_male_guitarists,Bryce Dessner,"['21st century classical', 'american 21st century classical']"
1314,Bryden Gwiss Kiwenzie,male,Canadian_male_singers,Bryden Gwiss Kiwenzie,['canadian indigenous']
1315,Bryn Christopher,male,English_male_singers,Bryn Christopher,['british soul']
1316,Bryn Terfel,male,Welsh_male_singers,Bryn Terfel,"['choral', 'classical bass', 'opera', 'operatic pop']"
1317,Bryony Griffith,female,English_female_singers,Bryony Griffith,['traditional english folk']
1318,Bryson Tiller,male,African-American_male_rappers,Bryson Tiller,"['pop', 'pop rap', 'rap', 'trap']"
1319,Bubba Sparxxx,male,American_country_singers,Bubba Sparxxx,"['atl hip hop', 'country rap', 'dirty south rap', 'pop rap', 'redneck', 'southern hip hop']"
1320,Buck Griffin,male,American_country_singers,Buck Griffin,"['neo-rockabilly', 'vintage rockabilly']"
1321,Buck Owens,male,American_country_singers,Buck Owens,"['bakersfield sound', 'country', 'country rock', 'cowboy western', 'traditional folk']"
1322,Buck Trent,male,American_country_singers,Buck Trent,['banjo']
1323,Buckethead,male,American_male_guitarists,Buckethead,"['funk metal', 'instrumental rock', 'neo classical metal', 'shred']"
1324,Buckshot,male,African-American_male_rappers,Buckshot,"['alternative hip hop', 'hardcore hip hop']"
1325,Bucky Covington,male,American_country_singers,Bucky Covington,"['contemporary country', 'country', 'country road', 'modern country rock']"
1326,Bucky Pizzarelli,male,American_male_guitarists,Bucky Pizzarelli,['jazz guitar']
1327,Buddy Ace,male,American_male_singers,Buddy Ace,['southern soul blues']
1328,Buddy Alan,male,American_country_singers,Buddy Alan,['bakersfield sound']
1329,Buddy Boy Hawkins,male,African-American_male_singers,Buddy Boy Hawkins,['deep delta blues']
1330,Buddy Brown,male,American_country_singers,Buddy Brown,"['contemporary country', 'country pop', 'country rap', 'country road', 'modern country rock', 'redneck']"
1331,Buddy Greco,male,American_male_singers,Buddy Greco,"['adult standards', 'easy listening', 'lounge', 'vocal jazz']"
1332,Buddy Guy,male,American_male_guitarists,Buddy Guy,"['blues', 'blues rock', 'chicago blues', 'classic rock', 'country blues', 'electric blues', 'modern blues', 'soul blues', 'traditional blues']"
1333,Buddy Holly,male,American_country_singers,Buddy Holly,"['adult standards', 'brill building pop', 'bubblegum pop', 'folk rock', 'lounge', 'rock-and-roll', 'rockabilly']"
1334,Buddy Jewell,male,American_country_singers,Buddy Jewell,"['country', 'country road']"
1335,Buddy Jones,male,American_country_singers,Buddy Jones,['western swing']
1336,Buddy Knox,male,American_male_singers,Buddy Knox,"['brill building pop', 'deep adult standards', 'doo-wop', 'rhythm and blues', 'rock-and-roll', 'rockabilly']"
1337,Buddy Merrill,male,American_male_guitarists,Buddy Merrill,['space age pop']
1338,Buddy Miles,male,American_male_guitarists,Buddy Miles,"['funk', 'rock drums']"
1339,Buddy Miller,male,American_country_singers,Buddy Miller,"['alternative country', 'country rock', 'folk', 'outlaw country', 'roots rock', 'traditional folk']"
1340,Buddy Moss,male,American_male_guitarists,Buddy Moss,"['piedmont blues', 'traditional blues']"
1341,Buddy Red Bow,male,American_country_singers,Buddy Red Bow,['native american']
1342,Buddy Whittington,male,American_male_guitarists,Buddy Whittington,"['power blues-rock', 'texas blues']"
1343,Buell Kazee,male,American_country_singers,Buell Kazee,"['appalachian folk', 'banjo', 'kentucky mountain folk', 'old-time', 'traditional folk', 'vintage country folk', 'vintage old-time']"
1344,Bugs Henderson,male,American_male_guitarists,Bugs Henderson,['texas blues']
1345,Bukka White,male,American_country_singers,Bukka White,"['acoustic blues', 'blues', 'country blues', 'delta blues', 'traditional blues', 'traditional folk']"
1347,Bunny Brunel,male,American_male_guitarists,Bunny Brunel,"['deep jazz fusion', 'electric bass']"
1348,Burl Ives,male,American_country_singers,Burl Ives,"['adult standards', 'american folk revival', 'lounge']"
1349,Burton Cummings,male,Canadian_male_singers,Burton Cummings,"['canadian singer-songwriter', 'classic canadian rock']"
1350,Busdriver,male,African-American_male_rappers,Busdriver,"['abstract hip hop', 'alternative hip hop', 'escape room']"
1351,Bushwick Bill,male,African-American_male_rappers,Bushwick Bill,"['dirty texas rap', 'g funk', 'gangster rap']"
1352,Busta Rhymes,male,African-American_male_rappers,Busta Rhymes,"['east coast hip hop', 'hardcore hip hop', 'hip hop', 'hip pop', 'pop rap', 'rap']"
1353,Buster Benton,male,American_male_guitarists,Buster Benton,"['chicago blues', 'soul blues']"
1354,Butch Cassidy,male,American_male_singers,Butch Cassidy,"['g funk', 'west coast rap']"
1355,Butch Hancock,male,American_country_singers,Butch Hancock,['outlaw country']
1356,Buzz Busby,male,American_country_singers,Buzz Busby,['appalachian folk']
1357,Byron Cage,male,African-American_male_singers,Byron Cage,"['contemporary gospel', 'gospel']"
1358,Byron G. Harlan,male,American_male_singers,Byron G. Harlan,['vaudeville']
1359,Byron Stingily,male,American_male_singers,Byron Stingily,"['chicago house', 'deep house', 'disco house', 'vocal house']"
1360,Byther Smith,male,American_male_guitarists,Byther Smith,"['blues', 'electric blues']"
1361,Béla Fleck,male,American_male_singers,Béla Fleck,"['banjo', 'bluegrass', 'instrumental bluegrass', 'jam band', 'progressive bluegrass']"
1362,Bénabar,male,French_male_singers,Bénabar,"['chanson', 'french pop', 'french rock', 'nouvelle chanson francaise']"
1367,C-Murder,male,African-American_male_rappers,C-Murder,"['crunk', 'deep southern trap', 'dirty south rap', 'gangster rap', 'new orleans rap', 'southern hip hop', 'wrestling']"
1368,C-Note,male,African-American_male_rappers,C-Note,"['dirty texas rap', 'houston rap']"
1369,C-Rayz Walz,male,African-American_male_rappers,C-Rayz Walz,"['bronx hip hop', 'conscious hip hop']"
1372,C. Jérôme,male,French_male_singers,C. Jérôme,"['chanson', 'classic french pop']"
1373,C.J. Lewis,male,British_male_singers,C.J. Lewis,['uk reggae']
1374,CJ Fly,male,African-American_male_rappers,CJ Fly,"['alternative hip hop', 'underground hip hop']"
1375,Cacho Tirao,male,Male_guitarists,Cacho Tirao,"['guitarra argentina', 'tango']"
1376,Cadalack Ron,male,American_male_rappers,Cadalack Ron,['battle rap']
1377,Cady Groves,female,American_female_country_singers,Cady Groves,"['alternative pop rock', 'neon pop punk', 'pop emo']"
1379,Caissie Levy,female,Canadian_female_singers,Caissie Levy,"['broadway', 'hollywood', 'show tunes']"
1380,Caitlin Canty,female,American_female_singer-songwriters,Caitlin Canty,"['deep new americana', 'indie folk', 'indie singer-songwriter', 'nashville singer-songwriter', 'new americana']"
1381,Caitlin Cary,female,American_female_country_singers,Caitlin Cary,['alternative country']
1382,Caitlin Rose,female,American_female_country_singers,Caitlin Rose,['nashville indie']
1383,Caitlín Maude,female,Irish_female_singers,Caitlín Maude,['irish gaelic folk']
1385,Cal Smith,male,American_country_singers,Cal Smith,"['classic country pop', 'oklahoma country']"
1387,Cali Carranza,male,American_male_singers,Cali Carranza,['tejano']
1388,Calle Kristiansson,male,Swedish_male_singers,Calle Kristiansson,['swedish alternative rock']
1389,Calogero,male,French_male_singers,Calogero,"['chanson', 'francoton', 'french pop', 'french rock']"
1390,Calum Kennedy,male,Scottish_male_singers,Calum Kennedy,['traditional scottish folk']
1391,Calum Scott,male,English_male_singers,Calum Scott,"['neo mellow', 'pop', 'viral pop']"
1392,Calvin Harris,male,Scottish_male_singers,Calvin Harris,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'progressive house', 'tropical house', 'uk dance']"
1393,Calvin Johnson,male,American_male_guitarists,Calvin Johnson,['olympia wa indie']
1394,Calvin Leavy,male,American_male_guitarists,Calvin Leavy,['soul blues']
1395,Calvin Richardson,male,American_male_singers,Calvin Richardson,"['neo soul', 'new jack swing', 'r&b', 'urban contemporary']"
1396,Calvin Wiggett,male,Canadian_male_singers,Calvin Wiggett,['canadian country']
1399,Cameron Cartio,male,Swedish_male_singers,Cameron Cartio,['persian pop']
1400,Camilla Kerslake,female,English_female_singers,Camilla Kerslake,['operatic pop']
1402,Camille Howard,female,African-American_female_singers,Camille Howard,['boogie-woogie']
1403,Camille O'Sullivan,female,Irish_female_singers,Camille O'Sullivan,['dark cabaret']
1404,Camille West,female,American_female_singers,Camille West,['geek rock']
1405,Camu Tao,male,African-American_male_rappers,Camu Tao,['abstract hip hop']
1406,Camélia Jordana,female,French_female_singers,Camélia Jordana,"['chanson', 'french indie pop', 'french pop', 'french rock', 'nouvelle chanson francaise']"
