Id,Label,timeset,frequency,type,modularity_class,pageranks,eigencentrality
Anjulie,Anjulie,,2,Source,62,0.00003,0.012796
Jimmy_McCulloch,Jimmy_McCulloch,,2,Source,31,0.000028,0.010932
Dean_DeLeo,Dean_DeLeo,,4,Source,149,0.000042,0.007787
Bridie_Gallagher,Bridie_Gallagher,,1,Source,10,0.000023,0.000142
Jim_Campilongo,Jim_Campilongo,,4,Source,47,0.000053,0.031981
Big_Body_Bes,Big_Body_Bes,,2,Source,90,0.000031,0.004936
Stacey_Q,Stacey_Q,,4,Source,62,0.000046,0.002631
Master_P,Master_P,,1,Source,90,0.000022,0.004706
Sam_Dees,Sam_Dees,,3,Source,62,0.000036,0.014565
Tommy_Victor,Tommy_Victor,,8,Source,31,0.000074,0.005528
Krister_Linder,Krister_Linder,,5,Source,62,0.000053,0.003669
SÃ©bastien_Schuller,SÃ©bastien_Schuller,,6,Source,149,0.000061,0.00388
Suzi_Analogue,Suzi_Analogue,,3,Source,62,0.000031,0.005193
Tommy_Brandt,Tommy_Brandt,,3,Source,143,0.00003,0.001873
Jackie_Cain,Jackie_Cain,,2,Source,47,0.000031,0.004589
Pepe_Romero,Pepe_Romero,,2,Source,50,0.000032,0.001054
Artie_Kaplan,Artie_Kaplan,,2,Source,47,0.00003,0.01679
Trixie_Smith,Trixie_Smith,,1,Source,47,0.000019,0.003835
Ron_Pope,Ron_Pope,,2,Source,10,0.00003,0.020854
David_T._Walker,David_T._Walker,,4,Source,62,0.000046,0.018762
Carolina_Wallin_PÃ©rez,Carolina_Wallin_PÃ©rez,,2,Source,47,0.00003,0.01679
T-Pain,T-Pain,,2,Source,62,0.000031,0.012594
Woolly_Wolstenholme,Woolly_Wolstenholme,,2,Source,31,0.000028,0.00927
Lupen_Crook,Lupen_Crook,,3,Source,149,0.000037,0.004778
Penny_DeHaven,Penny_DeHaven,,1,Source,143,0.000023,0.006931
Al_Hunter,Al_Hunter,,1,Source,143,0.000023,0.006931
Tony_Diodore,Tony_Diodore,,3,Source,10,0.000029,0.008894
Wynonie_Harris,Wynonie_Harris,,4,Source,47,0.000048,0.0099
Billy_Montana,Billy_Montana,,1,Source,143,0.000023,0.006931
Ryan_Star,Ryan_Star,,3,Source,149,0.000037,0.014194
Lykke_Li,Lykke_Li,,5,Source,149,0.000054,0.003191
world,world,,158,; Target,50,0.001716,0.034216
Britt_Daniel,Britt_Daniel,,1,Source,149,0.000019,0.002045
Johnny_A.,Johnny_A.,,3,Source,31,0.000038,0.008371
Jeff_Linsky,Jeff_Linsky,,1,Source,47,0.00002,0.004197
Esperanza_Spalding,Esperanza_Spalding,,5,Source,46,0.000057,0.0134
Ian_Hunter,Ian_Hunter,,3,Source,31,0.000036,0.011312
Natalise,Natalise,,4,Source,10,0.000047,0.01593
Cody_Votolato,Cody_Votolato,,3,Source,149,0.000037,0.007055
Dennis_Robbins,Dennis_Robbins,,2,Source,10,0.000032,0.015191
Jean_Marc_Belkadi,Jean_Marc_Belkadi,,3,Source,31,0.000036,0.005151
Robert_Blamire,Robert_Blamire,,3,Source,149,0.000035,0.003788
Big_Tuck,Big_Tuck,,2,Source,90,0.000033,0.005081
Christian_De_Walden,Christian_De_Walden,,2,Source,50,0.00003,0.012905
Kat_McSnatch,Kat_McSnatch,,8,Source,143,0.000091,0.047122
Terry_Black,Terry_Black,,1,Source,62,0.00002,0.012594
B.o.B,B.o.B,,4,Source,90,0.000053,0.025978
Jason_Hill,Jason_Hill,,3,Source,149,0.000037,0.014194
Holly_Throsby,Holly_Throsby,,3,Source,10,0.000038,0.006123
Lisa_Stanley,Lisa_Stanley,,3,Source,9,0.000043,0.019905
Sandra_Tilley,Sandra_Tilley,,2,Source,62,0.000028,0.012965
Rob_Graves,Rob_Graves,,5,Source,50,0.000054,0.010527
Linda_Thompson,Linda_Thompson,,2,Source,10,0.000019,0.00176
Donny_Osmond,Donny_Osmond,,7,Source,62,0.000078,0.012176
Joel_Stroetzel,Joel_Stroetzel,,1,Source,31,0.000017,0.000367
Jay_Rock,Jay_Rock,,1,Source,90,0.000022,0.004706
Martin_Svensson,Martin_Svensson,,2,Source,10,0.00003,0.020854
Sonya_Kitchell,Sonya_Kitchell,,1,Source,10,0.000019,0.000537
NÃ³irÃ­n_NÃ­_Riain,NÃ³irÃ­n_NÃ­_Riain,,4,Source,10,0.00004,0.00507
Jon_Oliva,Jon_Oliva,,3,Source,31,0.000034,0.00268
FranÃ§ois_ValÃ©ry,FranÃ§ois_ValÃ©ry,,1,Source,62,0.00002,0.012594
Jesse_Lacey,Jesse_Lacey,,6,Source,149,0.00006,0.007654
Michael_Chorney,Michael_Chorney,,3,Source,10,0.000038,0.005569
roots,roots,,50,; Target,10,0.000526,0.012403
Oliver_Cheatham,Oliver_Cheatham,,4,Source,62,0.000045,0.014722
Grady_Champion,Grady_Champion,,1,Source,47,0.000021,0.000672
Maren_Morris,Maren_Morris,,3,Source,143,0.000044,0.019947
Dave_Van_Ronk,Dave_Van_Ronk,,4,Source,47,0.000053,0.008954
Cedric_Watson,Cedric_Watson,,2,Source,143,0.000021,0.000206
Nat_Stuckey,Nat_Stuckey,,1,Source,143,0.000023,0.006931
Michael_Cox,Michael_Cox,,1,Source,62,0.00002,0.012594
Cathy_Carr,Cathy_Carr,,1,Source,50,0.000021,0.000512
"Ã–sten_Warnerbring",Ã–sten_Warnerbring,,1,Source,62,0.000021,0.000337
Mark_Trammell,Mark_Trammell,,2,Source,143,0.000035,0.000624
Julie_Doiron,Julie_Doiron,,2,Source,10,0.000028,0.003805
David_Bowie,David_Bowie,,5,Source,31,0.000053,0.015357
"Jimmy_""Duck""_Holmes","Jimmy_""Duck""_Holmes",,2,Source,47,0.000019,0.003835
Howard_Leese,Howard_Leese,,2,Source,31,0.000028,0.010932
Tina_Charles,Tina_Charles,,2,Source,62,0.000028,0.013438
David_Becker,David_Becker,,2,Source,47,0.000028,0.004811
Lew_Nottke,Lew_Nottke,,5,Source,10,0.000053,0.01188
Gordon_Copley,Gordon_Copley,,1,Source,31,0.000018,0.001972
Jenn_Lindsay,Jenn_Lindsay,,2,Source,149,0.00002,0.000179
Grace_Slick,Grace_Slick,,5,Source,31,0.000052,0.017773
Claude_King,Claude_King,,1,Source,143,0.000023,0.006931
Gus_Gaches,Gus_Gaches,,1,Source,143,0.000023,0.000228
Nerdkween,Nerdkween,,9,Source,10,0.000082,0.019246
Bruce_Driscoll,Bruce_Driscoll,,4,Source,149,0.000047,0.020077
Choppa,Choppa,,1,Source,90,0.000022,0.004706
Eddy_Mitchell,Eddy_Mitchell,,3,Source,62,0.000042,0.02308
Bill_Rice,Bill_Rice,,1,Source,143,0.000023,0.006931
Dallas_Davidson,Dallas_Davidson,,3,Source,62,0.000042,0.027413
Jenny_Warren,Jenny_Warren,,2,Source,31,0.000028,0.00212
Ada_Jones,Ada_Jones,,4,Source,47,0.000052,0.000769
JosÃ©_Antonio_RodrÃ­guez,JosÃ©_Antonio_RodrÃ­guez,,1,Source,50,0.000022,0.000279
Young_Bleed,Young_Bleed,,2,Source,90,0.000032,0.000609
Ian_Gillan,Ian_Gillan,,4,Source,31,0.000043,0.007131
drill,drill,,6,; Target,90,0.00008,0.001332
Phil_Perry,Phil_Perry,,3,Source,47,0.000038,0.017162
Desiigner,Desiigner,,3,Source,90,0.000044,0.005194
Amanda_Sudano,Amanda_Sudano,,4,Source,10,0.000049,0.026051
Casey_Desmond,Casey_Desmond,,2,Source,10,0.000029,0.013139
Bobby_Charles,Bobby_Charles,,2,Source,143,0.000028,0.00807
Paula_Abdul,Paula_Abdul,,3,Source,62,0.000038,0.022031
Shakey_Jake_Harris,Shakey_Jake_Harris,,1,Source,47,0.000022,0.000391
Ali_Matthews,Ali_Matthews,,4,Source,45,0.000055,0.024555
Belinda_Carlisle,Belinda_Carlisle,,4,Source,149,0.000045,0.01737
James_Harman,James_Harman,,1,Source,47,0.000019,0.003835
Hal_Lindes,Hal_Lindes,,1,Source,10,0.000019,0.00826
Mike_O'Neill,Mike_O'Neill,,2,Source,149,0.000027,0.002631
Dave_Warner,Dave_Warner,,2,Source,149,0.000027,0.002062
Anna-Lynne_Williams,Anna-Lynne_Williams,,4,Source,149,0.000045,0.004312
Reggie_Sears,Reggie_Sears,,12,Source,62,0.000125,0.049305
Jessie_Morales,Jessie_Morales,,1,Source,50,0.000025,0.000151
Dan_Potthast,Dan_Potthast,,3,Source,149,0.000036,0.003843
Wood_Newton,Wood_Newton,,1,Source,143,0.000023,0.006931
Bobby_Braddock,Bobby_Braddock,,1,Source,143,0.000023,0.006931
Seth_Glier,Seth_Glier,,2,Source,10,0.00003,0.01714
Alissa_White-Gluz,Alissa_White-Gluz,,5,Source,31,0.000051,0.001357
JBM,JBM,,2,Source,10,0.000028,0.004603
Peter_Finger,Peter_Finger,,4,Source,10,0.000048,0.011521
Little_Jinder,Little_Jinder,,3,Source,149,0.000038,0.014542
Trace_Bundy,Trace_Bundy,,7,Source,10,0.000049,0.006219
neo_folk,neo_folk,,13,; Target,149,0.00014,0.002247
Kathy_Valentine,Kathy_Valentine,,3,Source,149,0.000035,0.004902
Marco_Restrepo,Marco_Restrepo,,3,Source,149,0.00004,0.011438
Victoria_Canal,Victoria_Canal,,1,Source,62,0.00002,0.012594
Backwards_Sam_Firk,Backwards_Sam_Firk,,1,Source,47,0.000022,0.000396
Chad_&_Jeremy,Chad_&_Jeremy,,2,Source,9,0.000029,0.005422
Peter_Brideoake,Peter_Brideoake,,3,Source,62,0.000041,0.013521
Kerrie_Biddell,Kerrie_Biddell,,1,Source,47,0.00002,0.004197
Freddy_Moore,Freddy_Moore,,2,Source,149,0.000028,0.008846
Lenny_Kravitz,Lenny_Kravitz,,5,Source,149,0.000052,0.011916
Paul_Davis,Paul_Davis,,4,Source,9,0.000046,0.005044
Luther_Kent,Luther_Kent,,3,Source,62,0.000038,0.013447
Paul_Wilson,Paul_Wilson,,2,Source,149,0.000027,0.005934
Syd_Barrett,Syd_Barrett,,3,Source,149,0.000036,0.009127
RÃ³isÃ­n_Murphy,RÃ³isÃ­n_Murphy,,4,Source,149,0.000045,0.00199
Fergie,Fergie,,3,Source,62,0.000042,0.025188
Daniel_Weyandt,Daniel_Weyandt,,2,Source,31,0.000026,0.000575
Bernard_Park,Bernard_Park,,4,Source,63,0.000048,0.013936
Terry_Dene,Terry_Dene,,2,Source,143,0.000029,0.013946
Carrie_Smith,Carrie_Smith,,1,Source,47,0.00002,0.004197
Tree_Carr,Tree_Carr,,3,Source,31,0.000036,0.000821
Kedron_Taylor,Kedron_Taylor,,1,Source,143,0.000023,0.006931
Theron_Hale,Theron_Hale,,1,Source,143,0.000022,0.000238
Anton_Newcombe,Anton_Newcombe,,5,Source,149,0.000055,0.006496
Lata_Gouveia,Lata_Gouveia,,1,Source,143,0.000021,0.00015
Marvin_Sease,Marvin_Sease,,3,Source,62,0.000038,0.010635
Robert_Forster,Robert_Forster,,3,Source,149,0.000042,0.02157
O.C.,O.C.,,1,Source,90,0.000022,0.004706
Steph_Carse,Steph_Carse,,1,Source,62,0.00002,0.012594
Mike_Kinsella,Mike_Kinsella,,5,Source,149,0.000043,0.004231
Gary_Primich,Gary_Primich,,2,Source,47,0.000021,0.000672
Stephanie_McKay,Stephanie_McKay,,6,Source,84,0.000069,0.032922
Jai_Uttal,Jai_Uttal,,2,Source,50,0.000032,0.00078
Jon_Langford,Jon_Langford,,4,Source,10,0.000047,0.004121
Brian_Kelley,Brian_Kelley,,1,Source,143,0.000023,0.006931
Vince_Taylor,Vince_Taylor,,3,Source,31,0.000037,0.002239
Eyal_Levi,Eyal_Levi,,2,Source,31,0.000026,0.000658
Matthew_Melton,Matthew_Melton,,4,Source,90,0.000037,0.000707
Mariah_Carey,Mariah_Carey,,4,Source,62,0.000051,0.030264
Claudia_Schmidt,Claudia_Schmidt,,2,Source,10,0.00003,0.008744
Gloria_Williams,Gloria_Williams,,4,Source,62,0.000047,0.01458
Jeff_Anderson,Jeff_Anderson,,5,Source,149,0.000058,0.014673
Julius_Daniels,Julius_Daniels,,2,Source,47,0.000035,0.007173
Matthew_Sweet,Matthew_Sweet,,2,Source,149,0.000027,0.004475
Jimmy_Dean,Jimmy_Dean,,1,Source,143,0.000023,0.006931
Asa_Martin,Asa_Martin,,1,Source,143,0.000022,0.000238
Brian_Ritchie,Brian_Ritchie,,3,Source,149,0.000038,0.014395
Boosie_Badazz,Boosie_Badazz,,3,Source,90,0.000045,0.005315
Scott_Greenall,Scott_Greenall,,3,Source,149,0.000035,0.005683
Victoria_Williams,Victoria_Williams,,4,Source,10,0.000051,0.013951
Peedi_Peedi,Peedi_Peedi,,1,Source,90,0.000022,0.004706
Gallagher_and_Lyle,Gallagher_and_Lyle,,7,Source,9,0.000074,0.008447
Silvana_Kane,Silvana_Kane,,1,Source,62,0.00002,0.012594
Dua_Lipa,Dua_Lipa,,4,Source,149,0.000046,0.014739
Frank_Bungarten,Frank_Bungarten,,2,Source,50,0.00002,0.000774
Rose_Mazzola,Rose_Mazzola,,1,Source,10,0.000019,0.000317
Javine_Hylton,Javine_Hylton,,3,Source,62,0.00004,0.017671
Gladys_Bentley,Gladys_Bentley,,1,Source,47,0.000019,0.003835
Who_Is_Fancy,Who_Is_Fancy,,2,Source,149,0.000029,0.014639
Quavo,Quavo,,2,Source,90,0.000033,0.005044
Kevin_Sharp,Kevin_Sharp,,1,Source,143,0.000023,0.006931
Skatterman,Skatterman,,1,Source,90,0.000022,0.004706
Melissa_Greener,Melissa_Greener,,2,Source,10,0.000029,0.005013
Joe_Ely,Joe_Ely,,10,Source,143,0.000096,0.005598
Ricky_Skaggs,Ricky_Skaggs,,4,Source,143,0.000052,0.007195
Greg_Russell_and_Ciaran_Algar,Greg_Russell_and_Ciaran_Algar,,1,Source,10,0.00002,0.004547
Tuesday_Knight,Tuesday_Knight,,5,Source,62,0.000057,0.003984
Ron_Strykert,Ron_Strykert,,3,Source,149,0.000036,0.004871
Zendaya,Zendaya,,2,Source,62,0.000029,0.020482
Joe_Gooch,Joe_Gooch,,3,Source,9,0.000038,0.013572
Billy_Vera,Billy_Vera,,2,Source,9,0.000028,0.010732
Ted_Daffan,Ted_Daffan,,1,Source,143,0.000023,0.006931
Mat_Sinner,Mat_Sinner,,3,Source,31,0.000035,0.002489
Sanjaya_Malakar,Sanjaya_Malakar,,1,Source,62,0.00002,0.012594
Tish_Ciravolo,Tish_Ciravolo,,1,Source,10,0.000019,0.00826
Josh_Homme,Josh_Homme,,4,Source,31,0.000035,0.006745
Eddie_Eastman,Eddie_Eastman,,1,Source,143,0.000023,0.006931
Robert_Lucas,Robert_Lucas,,1,Source,47,0.000019,0.003835
Bertha_Idaho,Bertha_Idaho,,1,Source,47,0.000027,0.00021
Tom_Araya,Tom_Araya,,1,Source,31,0.000018,0.000509
Janice_Robinson,Janice_Robinson,,3,Source,62,0.000038,0.021203
Trevor_Guthrie,Trevor_Guthrie,,3,Source,62,0.000039,0.022403
Floyd_Miles,Floyd_Miles,,2,Source,47,0.000032,0.000991
Susan_Maughan,Susan_Maughan,,1,Source,62,0.00002,0.012594
Mike_Harding,Mike_Harding,,2,Source,9,0.000029,0.004928
Ed_Kowalczyk,Ed_Kowalczyk,,3,Source,149,0.000034,0.006988
John_McLaughlin,John_McLaughlin,,5,Source,47,0.000055,0.006786
Christian_Burns,Christian_Burns,,5,Source,62,0.000055,0.020246
Bertice_Reading,Bertice_Reading,,3,Source,62,0.00004,0.008378
Don_Williams,Don_Williams,,1,Source,143,0.000023,0.006931
Pixie_Lott,Pixie_Lott,,4,Source,62,0.000049,0.021537
Stu_Davis,Stu_Davis,,2,Source,143,0.000033,0.007147
The_Toys,The_Toys,,2,Source,62,0.000029,0.020482
Jeff_Chance,Jeff_Chance,,1,Source,143,0.000023,0.006931
Jimmy_Ponder,Jimmy_Ponder,,2,Source,47,0.00003,0.004355
Idina_Menzel,Idina_Menzel,,3,Source,50,0.000041,0.013135
Martin_Coogan,Martin_Coogan,,1,Source,149,0.000019,0.002045
Shara_Nova,Shara_Nova,,2,Source,149,0.000027,0.002791
MaÃ¯a,MaÃ¯a,,2,Source,10,0.000028,0.008559
Dave_Dudley,Dave_Dudley,,1,Source,143,0.000023,0.006931
David_Thomas_Broughton,David_Thomas_Broughton,,2,Source,149,0.000028,0.004883
Alex_Goot,Alex_Goot,,3,Source,10,0.000029,0.013332
Toronzo_Cannon,Toronzo_Cannon,,2,Source,47,0.000029,0.011723
Jerry_Harrison,Jerry_Harrison,,4,Source,31,0.000045,0.00427
GeneviÃ¨ve_CastrÃ©e,GeneviÃ¨ve_CastrÃ©e,,3,Source,149,0.000036,0.00292
Wesley_Tuttle,Wesley_Tuttle,,1,Source,143,0.000023,0.006931
Wade_MacNeil,Wade_MacNeil,,6,Source,149,0.000062,0.006916
Jason_Wilber,Jason_Wilber,,2,Source,10,0.000031,0.001389
Vanessa_Peters,Vanessa_Peters,,3,Source,10,0.000037,0.005148
Ulrik_Munther,Ulrik_Munther,,2,Source,10,0.00003,0.020854
Tony_Bevilacqua,Tony_Bevilacqua,,3,Source,149,0.000036,0.006829
Manuel_GalbÃ¡n,Manuel_GalbÃ¡n,,3,Source,50,0.000037,0.000335
Alexa_Goddard,Alexa_Goddard,,2,Source,62,0.000029,0.020482
surf_rock,surf_rock,,17,; Target,9,0.000178,0.002904
Don_Coleman,Don_Coleman,,3,Source,10,0.000019,0.00826
Rissi_Palmer,Rissi_Palmer,,3,Source,62,0.000041,0.015019
Candy_Lo,Candy_Lo,,3,Source,63,0.000035,0.004035
Richard_Tee,Richard_Tee,,6,Source,62,0.000067,0.039615
John_Mayer,John_Mayer,,3,Source,9,0.000037,0.014947
Becky_G,Becky_G,,5,Source,90,0.000061,0.018762
Edsel_Dope,Edsel_Dope,,2,Source,31,0.000024,0.000736
Ira_Losco,Ira_Losco,,2,Source,9,0.000029,0.015437
Billy_Childish,Billy_Childish,,6,Source,84,0.000062,0.004474
W._C._Clark,W._C._Clark,,2,Source,47,0.000029,0.011723
Doug_Wamble,Doug_Wamble,,3,Source,47,0.000041,0.008424
A.C._Marias,A.C._Marias,,1,Source,149,0.000018,0.003889
Lowell_George,Lowell_George,,10,Source,9,0.000101,0.018315
Pierluigi_Balducci,Pierluigi_Balducci,,1,Source,47,0.00002,0.004197
Mac_Minister,Mac_Minister,,1,Source,90,0.000022,0.004706
Ida_May_Mack,Ida_May_Mack,,3,Source,47,0.00005,0.000893
"Ã‰lodie_FrÃ©gÃ©",Ã‰lodie_FrÃ©gÃ©,,2,Source,46,0.000032,0.012925
Tom_Smith,Tom_Smith,,4,Source,149,0.000043,0.006413
Dana_Kletter,Dana_Kletter,,2,Source,149,0.000026,0.004532
Jean_Knight,Jean_Knight,,3,Source,62,0.000036,0.014565
Eric_Hutchinson,Eric_Hutchinson,,5,Source,149,0.000057,0.027464
Cecil_Otter,Cecil_Otter,,2,Source,90,0.000033,0.005125
Adam_Deibert,Adam_Deibert,,6,Source,10,0.000065,0.011655
Pebe_Sebert,Pebe_Sebert,,4,Source,62,0.000051,0.023275
Jamie_Oldaker,Jamie_Oldaker,,3,Source,10,0.000039,0.012808
Johnny_B._Moore,Johnny_B._Moore,,2,Source,47,0.000034,0.001063
Shane_McAnally,Shane_McAnally,,1,Source,143,0.000023,0.006931
french_pop,french_pop,,48,; Target,46,0.000611,0.00857
Jim_Corcoran,Jim_Corcoran,,3,Source,10,0.00003,0.01714
SHY_&_DRS,SHY_&_DRS,,4,Source,90,0.00005,0.013043
Don_Irving,Don_Irving,,2,Source,10,0.000028,0.004603
Asia_Nitollano,Asia_Nitollano,,2,Source,62,0.000029,0.020482
Tim_Spencer,Tim_Spencer,,2,Source,143,0.000033,0.007147
Aleyce_Simmonds,Aleyce_Simmonds,,3,Source,143,0.000043,0.008154
Sammy_Lawhorn,Sammy_Lawhorn,,1,Source,47,0.000022,0.000391
Slim_Whitman,Slim_Whitman,,4,Source,9,0.000053,0.005568
Doug_Cox,Doug_Cox,,1,Source,47,0.000019,0.003835
Del_Barber,Del_Barber,,6,Source,10,0.000069,0.015484
Meghan_Patrick,Meghan_Patrick,,1,Source,143,0.000023,0.006931
Jerry_Cantrell,Jerry_Cantrell,,6,Source,149,0.000057,0.006161
Dean_Miller,Dean_Miller,,1,Source,143,0.000023,0.006931
Burke_Shelley,Burke_Shelley,,2,Source,31,0.000026,0.004644
Gigi_Hamilton,Gigi_Hamilton,,5,Source,9,0.000056,0.015434
Damon_Harris,Damon_Harris,,3,Source,62,0.000038,0.025558
Mike_Campbell,Mike_Campbell,,1,Source,10,0.000019,0.00826
Jorane,Jorane,,2,Source,149,0.000018,0.000746
Ronnie_McDowell,Ronnie_McDowell,,1,Source,143,0.000023,0.006931
Pattie_Brooks,Pattie_Brooks,,5,Source,62,0.000057,0.0306
Maury_Muehleisen,Maury_Muehleisen,,3,Source,10,0.000039,0.0189
Ima,Ima,,1,Source,62,0.00002,0.012594
Brolle,Brolle,,3,Source,62,0.000039,0.02593
Ted_Leonard,Ted_Leonard,,4,Source,149,0.000045,0.001883
Daniel_Romano,Daniel_Romano,,4,Source,149,0.00004,0.009334
Kendall_Phillips,Kendall_Phillips,,3,Source,143,0.000044,0.019947
Vic_Fuentes,Vic_Fuentes,,4,Source,149,0.000041,0.001998
Reggie_Knighton,Reggie_Knighton,,3,Source,10,0.00004,0.0254
Jay_Nugent,Jay_Nugent,,3,Source,84,0.000036,0.001163
Jody_Watley,Jody_Watley,,7,Source,62,0.000078,0.03307
Fiona_Apple,Fiona_Apple,,2,Source,149,0.000026,0.000539
Richie_Zito,Richie_Zito,,2,Source,31,0.000028,0.010932
NiÃ±o_Josele,NiÃ±o_Josele,,1,Source,50,0.000022,0.000279
Karl_Backman,Karl_Backman,,2,Source,149,0.000026,0.002232
Anton_Ewald,Anton_Ewald,,1,Source,62,0.00002,0.012594
Josh_Leo,Josh_Leo,,2,Source,62,0.000033,0.019525
Dick_Morrissey,Dick_Morrissey,,5,Source,47,0.000059,0.005313
Bob_Livingston,Bob_Livingston,,2,Source,10,0.000029,0.005781
Randy_Bachman,Randy_Bachman,,1,Source,10,0.000019,0.00826
Graeme_Strachan,Graeme_Strachan,,4,Source,31,0.000046,0.015336
Billy_Riker,Billy_Riker,,8,Source,31,0.000071,0.012704
Sage_Francis,Sage_Francis,,1,Source,90,0.000022,0.004706
Rayvon_Owen,Rayvon_Owen,,2,Source,62,0.000029,0.020482
"Golden_""Big""_Wheeler","Golden_""Big""_Wheeler",,2,Source,47,0.000034,0.001063
Howie_Day,Howie_Day,,2,Source,149,0.000028,0.004889
Justin_York,Justin_York,,6,Source,149,0.000059,0.008441
Traci_Lords,Traci_Lords,,4,Source,62,0.000046,0.013372
L._C._Ulmer,L._C._Ulmer,,1,Source,47,0.000023,0.000256
Boom_Bam,Boom_Bam,,1,Source,90,0.000021,0.000291
Rockell,Rockell,,3,Source,62,0.000038,0.001341
Bob_Log_III,Bob_Log_III,,5,Source,149,0.000045,0.006117
Amine,Amine,,1,Source,62,0.000019,0.007889
Eric_Martin,Eric_Martin,,3,Source,31,0.000035,0.007487
Brandon_Jones,Brandon_Jones,,1,Source,9,0.000019,0.002843
Ana_Victoria,Ana_Victoria,,3,Source,62,0.000039,0.021494
Colin_James,Colin_James,,3,Source,47,0.000039,0.012321
Allan_ThÃ©o,Allan_ThÃ©o,,1,Source,62,0.00002,0.012594
Vickie_Winans,Vickie_Winans,,1,Source,62,0.000019,0.001724
Joe_Diorio,Joe_Diorio,,1,Source,47,0.00002,0.004197
Denny_Wright,Denny_Wright,,2,Source,50,0.00003,0.004971
Nappy_Brown,Nappy_Brown,,3,Source,47,0.000038,0.0168
Pete_Haycock,Pete_Haycock,,2,Source,9,0.000028,0.009738
Adam_Nodelman,Adam_Nodelman,,2,Source,149,0.000025,0.001302
Doug_Blair,Doug_Blair,,2,Source,31,0.000026,0.004644
Cooper_Boone,Cooper_Boone,,2,Source,143,0.000034,0.007353
Lizzy_Mercier_Descloux,Lizzy_Mercier_Descloux,,4,Source,149,0.000044,0.001897
Greg_K.,Greg_K.,,2,Source,149,0.000026,0.001778
Skay_Beilinson,Skay_Beilinson,,5,Source,149,0.000052,0.016069
Axle_Whitehead,Axle_Whitehead,,1,Source,149,0.000018,0.003889
Bobby_Mack,Bobby_Mack,,3,Source,47,0.000041,0.002436
Vincent_ValliÃ¨res,Vincent_ValliÃ¨res,,2,Source,10,0.000032,0.015191
Mark_Kozelek,Mark_Kozelek,,6,Source,149,0.000064,0.005653
Harpdog_Brown,Harpdog_Brown,,3,Source,47,0.000043,0.004367
AndrÃ©s_Segovia,AndrÃ©s_Segovia,,1,Source,50,0.00002,0.000774
Chris_Collins,Chris_Collins,,3,Source,10,0.000027,0.000566
Devin_Cuddy,Devin_Cuddy,,2,Source,10,0.000032,0.015191
Sam_Woolf,Sam_Woolf,,1,Source,10,0.000019,0.00176
Leonard_Feather,Leonard_Feather,,1,Source,47,0.00002,0.004197
Bernice_Johnson_Reagon,Bernice_Johnson_Reagon,,1,Source,10,0.000022,0.000187
Jack_Yarber,Jack_Yarber,,4,Source,149,0.000046,0.009605
Gayla_Earlene,Gayla_Earlene,,3,Source,143,0.000044,0.009051
Rea_Garvey,Rea_Garvey,,2,Source,149,0.000027,0.006732
Eelco_Gelling,Eelco_Gelling,,4,Source,31,0.000043,0.005104
Hazel_O'Connor,Hazel_O'Connor,,4,Source,10,0.000047,0.006767
"Oran_""Juice""_Jones","Oran_""Juice""_Jones",,3,Source,90,0.000037,0.013234
MC_Magic,MC_Magic,,3,Source,50,0.000041,0.012905
Karen_Harding,Karen_Harding,,4,Source,62,0.000038,0.021203
Don_Everly,Don_Everly,,3,Source,143,0.000042,0.008958
Henry_Slaughter,Henry_Slaughter,,1,Source,143,0.000023,0.000228
Pablo_MilanÃ©s,Pablo_MilanÃ©s,,4,Source,50,0.000025,0.000143
Tommy_McClennan,Tommy_McClennan,,3,Source,47,0.000045,0.004487
Martin_Doherty,Martin_Doherty,,4,Source,149,0.000043,0.006084
RY_X,RY_X,,4,Source,62,0.000046,0.001029
Paula_Cole,Paula_Cole,,2,Source,10,0.00003,0.020854
George_Watsky,George_Watsky,,5,Source,90,0.000042,0.005355
Edu_Ardanuy,Edu_Ardanuy,,3,Source,31,0.000034,0.005654
Brian_Benoit,Brian_Benoit,,2,Source,31,0.000026,0.000796
Jason_Karaban,Jason_Karaban,,4,Source,10,0.000047,0.01843
Kree_Harrison,Kree_Harrison,,4,Source,10,0.000051,0.020389
Robert_Westerholt,Robert_Westerholt,,2,Source,31,0.000027,0.00042
Dean_Brody,Dean_Brody,,1,Source,143,0.000023,0.006931
Rhian_Benson,Rhian_Benson,,4,Source,62,0.000047,0.017649
NoÃ©_Willer,NoÃ©_Willer,,1,Source,62,0.00002,0.012594
Sandy_Rothman,Sandy_Rothman,,1,Source,143,0.00002,0.000736
O._B._McClinton,O._B._McClinton,,1,Source,143,0.000023,0.006931
Norm_Hamlet,Norm_Hamlet,,1,Source,143,0.000023,0.006931
Joyce_Jonathan,Joyce_Jonathan,,3,Source,46,0.00003,0.004817
Emily_Warren,Emily_Warren,,1,Source,62,0.00002,0.012594
Curly_Fox,Curly_Fox,,2,Source,143,0.000035,0.007169
Johnny_Dowd,Johnny_Dowd,,1,Source,10,0.000019,0.000714
John_Lodge,John_Lodge,,4,Source,31,0.000045,0.012111
Maestro_Harrell,Maestro_Harrell,,9,Source,62,0.000069,0.02142
Nelly_Furtado,Nelly_Furtado,,3,Source,149,0.000038,0.02067
Dave_Rowe,Dave_Rowe,,3,Source,10,0.00003,0.004907
Big_Shug,Big_Shug,,1,Source,90,0.000022,0.000245
